"ID","ADDRESS","CITY","STATE","ZIP","ListPrice","BEDS","BATHS","LOCATION","SQFT","LotSize","YearBuilt","ParkingSpots","HasGarage","DOM","LastSaleDate","SoldPrev","Realty","LATITUDE","LONGITUDE","ShortSale"
4429208,"1437 Albemarle St","St. Paul","MN",55117,154900,3,"1,75","North End/South Como",1876,7405,1941,2,"Garage",72,30/9/2010,"Y","Wang-Yu Realty, LLC","44,984421","-93,107513","N"
4438684,"1437 Cohansey St","St. Paul","MN",55117,189900,4,"1,75","North End/South Como",1802,7840,1953,2,"Garage",15,,"N","Edina Realty, Inc.","44,984417","-93,120239","N"
4430727,"1440 Summit Ave","St. Paul","MN",55105,749000,5,"3,5","Macalester-Groveland",3327,12196,1910,3,"Garage",65,,"N","Coldwell Banker Burnet","44,940914","-93,161057","N"
4423937,"1450 W Minnehaha Pkwy","Minneapolis","MN",55419,749900,3,"2,25","Lynnhurst",2079,7840,1926,2,"Garage",92,,"N","RE/MAX Results","44,91563","-93,297585","N"
4438490,"1460 Holton St","St. Paul","MN",55108,189500,2,1,"Como",1280,5227,1926,1,"Garage",15,,"N","Edina Realty, Inc.","44,985172","-93,160156","N"
4421599,"1460 Lincoln Ave","St. Paul","MN",55105,479900,4,"2,25","Macalester-Groveland",2696,7405,1916,2,"Garage",100,,"N","Lynden Realty, Ltd.","44,938694","-93,162125","N"
4423785,"1462 Charles Ave","St. Paul","MN",55104,174900,3,2,"Hamline-Midway",1932,4356,1911,1,"Garage",93,26/8/2009,"Y","Uptown Realty & Management","44,957241","-93,162109","N"
4398012,"1462 Hazelwood St","St. Paul","MN",55106,88000,2,1,"Greater East Side",905,4791,1952,1,"Garage",137,,"N","Keller Williams Premier Realty","44,985416","-93,035103","Y"
4434836,"1464 Ames Ave","St. Paul","MN",55106,109900,2,"1,75","Greater East Side",1374,12196,1900,2,"Garage",42,27/11/2007,"Y","Keller Williams Classic Realty NW","44,971729","-93,038544","Y"
4408136,"1468 Upper Afton Rd","St. Paul","MN",55106,104900,3,"1,5","Battle Creek-Highwood",1140,19602,1955,1,"Garage",137,,"N","Realty Direct REO, LLC","44,947453","-93,03846","N"
4422532,"1476 Burns Ave","St. Paul","MN",55106,146000,2,"1,75","Battle Creek-Highwood",2195,10454,1953,2,"Garage",98,30/11/2010,"Y","Century 21 Premier Group","44,948544","-93,038376","N"
4437468,"1480 Concordia Ave","St. Paul","MN",55104,99900,2,"0,75","Merriam Park/Lexington-Hamline",994,5227,1911,2,"Garage",20,20/5/2011,"Y","Edina Realty, Inc.","44,950985","-93,162804","N"
4197642,"1483 Wynne Ave","St. Paul","MN",55108,274900,4,"1,75","Como",2647,3920,1886,3,"Garage",137,,"N","Coldwell Banker Burnet","44,975796","-93,16288","N"
4343376,"1487 Edgerton St","St. Paul","MN",55130,85000,2,"1,25","Payne-Phalen",1027,5227,1900,1,"Garage",137,,"N","Lakes Area Realty, Inc","44,986034","-93,076515","Y"
4441067,"1487 Huron St","St. Paul","MN",55108,244999,4,2,"Como",1900,5227,1922,4,"Garage",5,26/10/2012,"Y","Fish MLS Realty","44,985973","-93,155724","N"
4436187,"1495 7th St W","St. Paul","MN",55102,164900,3,"1,75","West Seventh",1557,4791,1921,2,"Garage",34,,"N","Edina Realty, Inc.","44,918743","-93,140533","N"
4429546,"1497 Eleanor Ave","St. Paul","MN",55116,375000,4,"2,75","Highland",2163,4791,1947,1,"Garage",70,,"N","Coldwell Banker Burnet","44,920898","-93,163429","N"
4435473,"1501 Alameda St","St. Paul","MN",55117,169750,3,"1,75","Como",1600,6969,1949,1,"Garage",39,,"N","Lentsch Company","44,986446","-93,130363","N"
4383169,"1503 Arona St","St. Paul","MN",55108,269900,3,"1,75","Como",2119,4791,1933,4,"Garage",137,,"N","Edina Realty, Inc.","44,986504","-93,164696","N"
4430124,"1507 Almond Ave","St. Paul","MN",55108,209900,3,1,"Como",1072,4791,1920,1,"Garage",68,,"N","Keller Williams Integrity RE","44,979412","-93,163765","N"
4440289,"1510 Penn Ave N","Minneapolis","MN",55411,84900,2,"1,75","Willard - Hay",1122,4356,1916,0,"No Garage",8,29/7/2009,"Y","Fish MLS Realty","44,994656","-93,307838","N"
4421643,"1510 Sargent Ave","St. Paul","MN",55105,379900,4,2,"Macalester-Groveland",2032,5227,1916,1,"Garage",100,,"N","Edina Realty, Inc.","44,93491","-93,163971","N"
4402843,"1514 Oliver Ave N","Minneapolis","MN",55411,114900,3,"1,5","Willard - Hay",1438,4791,1941,2,"Garage",137,23/9/2009,"Y","Pink/Blue","44,994637","-93,306602","N"
4412366,"1515 Burg Ave","St. Paul","MN",55119,263525,5,"3,25","Battle Creek-Highwood",2598,10890,2004,3,"Garage",119,,"N","Coldwell Banker Burnet","44,895756","-93,006966","Y"
4439409,"1518 Sherburne Ave","St. Paul","MN",55104,84900,2,"1,75","Hamline-Midway",1131,3920,1904,2,"Garage",12,,"N","Edina Realty, Inc.","44,956371","-93,164665","N"
4428049,"1519 Dale St N","St. Paul","MN",55117,152900,4,1,"Como",1300,5227,1909,2,"Garage",77,,"N","Edina Realty, Inc.","44,987106","-93,126549","N"
4390769,"1522 Irving Ave N","Minneapolis","MN",55411,130000,3,"1,5","Near - North",1512,6098,2009,2,"Garage",137,2/2/2011,"Y","RE/MAX Metro Elite","44,994865","-93,299049","N"
4413659,"1522 Maywood St","St. Paul","MN",55117,159000,4,1,"Como",1260,5227,1932,1,"Garage",119,,"N","Exit Realty Nexus","44,987","-93,127106","N"
4439167,"1523 3rd St E","St. Paul","MN",55106,107900,4,"2,5","Battle Creek-Highwood",2117,6098,1959,2,"Garage",13,,"N","Axis Realty","44,957073","-93,036064","N"
4432533,"1527 Atlantic St","St. Paul","MN",55106,159900,4,"1,75","Payne-Phalen",1778,8276,1958,2,"Garage",57,,"N","Edina Realty, Inc.","44,987377","-93,048584","N"
4440032,"1527 Simpson St","St. Paul","MN",55108,244900,3,"1,75","Como",1816,4791,1931,1,"Garage",8,,"N","Coldwell Banker Burnet","44,987171","-93,163406","N"
4413767,"1529 Hazelwood St","St. Paul","MN",55106,167900,3,"1,75","Greater East Side",1794,7840,1955,1,"Garage",119,,"N","Talbot Realty","44,987526","-93,035851","N"
4438659,"1529 Queen Ave N","Minneapolis","MN",55411,40000,5,1,,1694,5662,1922,1,"Garage",15,,"N","Keller Williams Integrity RE",,,"N"
4430825,"1531 Westminster St","St. Paul","MN",55130,135000,3,1,"Payne-Phalen",1334,5662,1964,4,"Garage",65,12/3/2010,"Y","Empire Realty LLC","44,987381","-93,086624","N"
4408527,"1541 Breda Ave","St. Paul","MN",55108,154900,2,1,"Como",1112,6098,1914,1,"Garage",137,,"N","RE/MAX Results","44,976654","-93,165451","N"
4417356,"1542 Chelsea St","St. Paul","MN",55108,199900,2,"1,75","Como",1384,5227,1931,1,"Garage",113,,"N","RE/MAX Results","44,987663","-93,153656","N"
4399602,"155 Isabel St E","St. Paul","MN",55107,146900,3,"1,75","West Side",2692,6534,1975,5,"Garage",137,1/6/2010,"Y","RE/MAX Results","44,933338","-93,077408","N"
4420046,"1551 Hillside Ave N","Minneapolis","MN",55411,159900,3,"2,25","Jordan",1651,5662,2013,2,"Garage",106,,"N","Counselor Realty, Inc","45,000957","-93,301086","N"
4428856,"1560 Holton St","St. Paul","MN",55108,224900,3,"1,5","Como",1625,5227,1934,2,"Garage",74,,"N","Edina Realty, Inc.","44,988068","-93,16011","N"
4434645,"1561 Albany Ave","St. Paul","MN",55108,89000,3,1,"Como",1103,7840,1890,2,"No Garage",43,,"N","Alternative Realty Concepts","44,978489","-93,166176","N"
4437399,"1565 Almond Ave","St. Paul","MN",55108,119900,1,"1,75","Como",851,3049,1918,1,"Garage",21,,"N","Branch Real Estate, Inc.","44,979389","-93,166245","N"
4438972,"1573 Atlantic St","St. Paul","MN",55106,115000,3,1,"Payne-Phalen",888,6098,1955,2,"Garage",14,,"N","Hom Realty","44,988834","-93,048584","N"
4439700,"1573 Clarence St","St. Paul","MN",55106,169900,4,"2,5","Greater East Side",1196,8276,1923,2,"Garage",10,30/9/2013,"Y","NFP Real Estate Services","44,988796","-93,043434","N"
4435667,"1576 Middleton Ave","St. Paul","MN",55102,174900,3,1,"West Seventh",1686,7405,1951,2,"Garage",37,,"N","Coldwell Banker Burnet","44,918892","-93,143372","N"
4430995,"1585 Conway St","St. Paul","MN",55106,120000,3,1,"Battle Creek-Highwood",1140,7448,1974,1,"Garage",64,,"N","Sunset Realty","44,956158","-93,033577","N"
4147178,"1586 Beech St","St. Paul","MN",55106,239741,4,2,"Battle Creek-Highwood",1759,4791,2012,2,"Garage",137,,"N","Real Estate Masters, Ltd.","44,962073","-93,033416","N"
4440678,"1586 Cottage Ave E","St. Paul","MN",55106,165000,3,2,"Greater East Side",2085,6534,1960,3,"Garage",6,,"N","Edina Realty, Inc.","44,982689","-93,033516","N"
4441246,"1587 Hoyt Ave E","St. Paul","MN",55106,92000,4,2,"Greater East Side",1690,6969,1953,2,"Garage",4,,"N","Talbot Realty","44,988647","-93,033539","Y"
4429604,"1592 Sherwood Ave","St. Paul","MN",55106,169900,3,1,"Greater East Side",1345,6098,1955,2,"Garage",70,,"N","RE/MAX Results","44,983604","-93,033318","N"
4438359,"1593 7th St W","St. Paul","MN",55102,125000,3,"1,25","West Seventh",1512,,1912,2,"Garage",16,,"N","United Country BJ Real Estate","44,917263","-93,14283","Y"
4441173,"1597 Margaret St","St. Paul","MN",55106,139000,3,1,"Battle Creek-Highwood",1272,4791,1966,1,"Garage",5,,"N","RE/MAX Results","44,96159","-93,033142","N"
4419122,"1603 6th St NE","Minneapolis","MN",55413,227900,4,"0,75","Sheridan",1920,5227,1900,4,"Garage",109,,"N","Edina Realty, Inc.","45,004318","-93,258514","N"
4427781,"1606 Hillside Ave N","Minneapolis","MN",55411,94900,5,2,"Jordan",1820,5227,1940,2,"Garage",77,1/5/2010,"Y","Home Avenue - FSBO","45,001781","-93,301086","N"
4430170,"1607 Huron St","St. Paul","MN",55108,209900,3,1,"Como",1401,5227,1927,1,"Garage",68,,"N","Edina Realty, Inc.","44,98959","-93,155663","N"
4418828,"1611 Main St NE","Minneapolis","MN",55413,210000,4,2,"Sheridan",1555,4356,1982,5,"Garage",110,,"N","Right Realty Inc.","45,004551","-93,267303","N"
4441066,"1614 California St NE","Minneapolis","MN",55413,178000,3,"1,5","Sheridan",1531,6098,1939,1,"Garage",5,,"N","Coldwell Banker Burnet","45,004459","-93,269226","N"
4434885,"1614 Lincoln St NE","Minneapolis","MN",55413,224900,4,"1,75","Northeast Park",1680,6534,1953,5,"Garage",42,,"N","Bridge Realty, LLC","45,004688","-93,238823","N"
4408102,"162 Bates Ave","St. Paul","MN",55106,129900,4,"1,25","Dayton's Bluff",1560,6098,1902,0,"No Garage",137,,"N","RE/MAX Results","44,951305","-93,064095","N"
4360774,"1622 Fillmore St NE","Minneapolis","MN",55413,149000,3,"1,75","Northeast Park",1544,5662,1925,2,"Garage",137,,"N","Vibrant Realty","45,004772","-93,242645","Y"
4440250,"1622 W 31st St","Minneapolis","MN",55408,464000,3,"1,75","ECCO",1944,6534,1901,2,"Garage",8,,"N","Coldwell Banker Burnet","44,9468","-93,303047","N"
4428009,"1624 Bush Ave","St. Paul","MN",55106,149900,3,1,"Greater East Side",1321,6969,1917,2,"Garage",77,19/12/2012,"Y","RE/MAX Results","44,964664","-93,03186","N"
4426152,"1624 Edgerton St","St. Paul","MN",55130,159900,3,2,"Payne-Phalen",1424,6098,1947,3,"Garage",84,30/3/2010,"Y","Keller Williams Premier Realty","44,990257","-93,075851","N"
4433509,"1627 Arlington Ave E","St. Paul","MN",55106,97000,3,1,"Greater East Side",1094,6098,1946,1,"Garage",49,21/8/2009,"Y","LTD Realty","44,985012","-93,031723","N"
4431398,"1627 Atlantic St","St. Paul","MN",55106,159777,3,"1,75","Payne-Phalen",1526,6534,1955,2,"Garage",57,10/1/2013,"Y","Coldwell Banker Burnet","44,990505","-93,048576","N"
4441405,"1628 Wilson Ave","St. Paul","MN",55106,164900,3,"1,5","Battle Creek-Highwood",1581,7405,1963,1,"Garage",2,,"N","Keller Williams Premier Realty","44,953835","-93,031738","N"
4436989,"1636 Ross Ave","St. Paul","MN",55106,149990,4,"1,75","Greater East Side",1714,6098,1950,1,"Garage",26,3/9/2013,"Y","RE/MAX Results","44,96558","-93,031395","N"
4431008,"1640 5th St E","St. Paul","MN",55106,152500,5,"1,5","Battle Creek-Highwood",1547,6098,1952,3,"Garage",64,31/3/2010,"Y","Keller Williams Integrity","44,959251","-93,031181","N"
4430491,"1641 Margaret* St","St. Paul","MN",55106,120000,2,"1,25","Battle Creek-Highwood",1240,,1926,2,"Garage",67,4/10/2013,"Y","Hairless Real Estate","44,961586","-93,03125","N"
4441257,"1642 Washburn Ave N","Minneapolis","MN",55411,44000,3,1,"Willard - Hay",1311,5227,1900,0,"No Garage",3,25/8/2008,"Y","The Ewing Group, LLC","44,996456","-93,316833","N"
4439238,"1643 Greenbrier St","St. Paul","MN",55106,99900,4,"1,25","Payne-Phalen",1008,4356,1940,1,"Garage",13,,"N","Realty Executives Associates","44,990807","-93,071503","N"
4437668,"1643 Russell Ave N","Minneapolis","MN",55411,142800,4,"1,75","Willard - Hay",1650,5227,1954,2,"Garage",20,30/9/2013,"Y","Realty Connect LLC","44,996414","-93,311142","N"
4379870,"1644 Bush Ave","St. Paul","MN",55106,99900,2,"2,5","Greater East Side",1126,5227,1880,6,"Garage",137,,"N","RE/MAX Specialists","44,964684","-93,031075","N"
4425840,"165 Arlington Ave W","St. Paul","MN",55117,139900,3,1,"North End/South Como",1220,4791,1941,1,"Garage",85,12/11/2010,"Y","Keller Williams Integrity RE","44,984737","-93,106796","N"
4425920,"1654 Concordia Ave","St. Paul","MN",55104,182500,4,"1,75","Merriam Park/Lexington-Hamline",1778,6969,1908,5,"Garage",85,,"N","Edina Realty, Inc.","44,950935","-93,170158","N"
4391133,"1660 Edmund Ave","St. Paul","MN",55104,169900,3,1,"Hamline-Midway",1453,4791,1939,2,"Garage",137,26/6/2008,"Y","Coldwell Banker Burnet","44,958111","-93,170685","N"
4410340,"1664 E Shore Dr","St. Paul","MN",55106,324900,3,"1,75","Payne-Phalen",2336,8712,1983,6,"Garage",134,,"N","Coldwell Banker Burnet","44,991489","-93,05072","N"
4429472,"1666 Maryland Ave E","St. Paul","MN",55106,69000,2,1,"Greater East Side",832,6969,1926,1,"Garage",70,,"N","Axis Realty","44,977245","-93,029968","N"
4440663,"1667 Stillwater Ave","St. Paul","MN",55106,69500,3,1,"Greater East Side",1014,,1929,2,"Garage",6,,"N","RE/MAX Advantage Plus","44,968033","-93,0299","N"
4425106,"1670 Saint Clair Ave","St. Paul","MN",55105,194900,2,1,"Macalester-Groveland",1135,5227,1919,2,"Garage",89,,"N","Edina Realty, Inc.","44,934013","-93,170959","N"
4427697,"1671 Case Ave","St. Paul","MN",55106,189000,4,"1,5","Greater East Side",1460,10454,1898,5,"Garage",77,,"N","Counselor Realty","44,97057","-93,029678","N"
4440256,"1673 York Ave","St. Paul","MN",55106,35900,2,1,"Greater East Side",734,6534,1913,0,"No Garage",8,,"N","RE/MAX Results","44,969002","-93,029694","N"
4439931,"1680 Niles Ave","St. Paul","MN",55116,299900,3,2,"Highland",1400,5227,1924,2,"Garage",9,,"N","RE/MAX Results","44,924942","-93,171394","N"
4440914,"1683 Minnehaha Ave E","St. Paul","MN",55106,168797,3,"1,75","Greater East Side",1306,5227,1920,1,"Garage",5,8/5/2013,"Y","Wiebusch Realty","44,963371","-93,029305","N"
4441540,"1685 Leone Ave","St. Paul","MN",55106,175000,3,"1,75","Battle Creek-Highwood",1150,10454,1968,2,"Garage",2,28/1/2011,"Y","Talbot Realty","44,947945","-93,029167","N"
4421099,"1689 Thomas Ave","St. Paul","MN",55104,179900,2,1,"Hamline-Midway",1344,4791,1937,3,"Garage",103,,"N","Edina Realty, Inc.","44,959538","-93,1716","N"
4441475,"1690 Wellesley Ave","St. Paul","MN",55105,289900,3,2,"Macalester-Groveland",1635,5227,1921,1,"Garage",2,,"N","Edina Realty, Inc.","44,931297","-93,171738","N"
4339473,"1691 7th St E","St. Paul","MN",55106,39900,2,"1,75","Greater East Side",1808,6098,1907,2,"Garage",137,,"N","Keller Williams Premier Realty","44,966999","-93,028969","N"
4428576,"1693 Berkeley Ave","St. Paul","MN",55105,329900,3,"1,5","Macalester-Groveland",1550,6534,1915,1,"Garage",75,,"N","Coldwell Banker Burnet","44,933624","-93,171913","N"
4441680,"1694 Lafond Ave","St. Paul","MN",55104,149900,4,1,"Hamline-Midway",1369,4791,1915,1,"Garage",1,,"N","High Pointe Realty, Inc.","44,959923","-93,171761","N"
4432155,"1697 E Minnehaha Ave","St. Paul","MN",55106,84900,3,"1,75",,1133,8276,1915,1,"Garage",57,30/10/2009,"Y","Keller Williams Integrity RE",,,"Y"
4432226,"17 Jessamine Ave E","St. Paul","MN",55117,120000,3,1,"North End/South Como",1694,4791,1900,2,"Garage",57,19/9/2013,"Y","CENTURY 21 MarketLink Realty","44,974945","-93,10051","N"
4439938,"17 Linder Ct","St. Paul","MN",55106,204900,4,"1,5","Battle Creek-Highwood",2524,9147,1963,2,"Garage",9,19/2/2010,"Y","Advisors Realty Inc.","44,956356","-93,035606","N"
4440058,"1704 Cottage Ave E","St. Paul","MN",55106,145000,4,2,"Greater East Side",1964,7840,1957,1,"Garage",8,,"N","Home-Mart Realty","44,982666","-93,028503","N"
4428830,"1706 Palace Ave","St. Paul","MN",55105,269900,4,"1,75","Macalester-Groveland",1406,5227,1918,2,"Garage",74,12/4/2013,"Y","Edina Realty, Inc.","44,928577","-93,172623","N"
4411844,"1709 Selby Ave","St. Paul","MN",55104,194900,4,"1,5","Merriam Park/Lexington-Hamline",1408,4791,1912,0,"No Garage",119,12/6/2009,"Y","Saint Paul Home Realty","44,946823","-93,172516","N"
4421157,"1710 Hewitt Ave","St. Paul","MN",55104,149900,3,"0,75","Hamline-Midway",1224,3920,1886,2,"Garage",103,,"N","Edina Realty, Inc.","44,966194","-93,172638","N"
4397746,"1711 Newton Ave N","Minneapolis","MN",55411,74900,3,"1,5","Willard - Hay",1178,5227,1920,4,"Garage",137,2/1/2013,"Y","AmericAsian Realty","44,996681","-93,306061","N"
4426631,"1712 E 41st St","Minneapolis","MN",55407,139900,2,1,"Bancroft",738,2613,1922,1,"Garage",83,,"N","Coldwell Banker Burnet","44,928806","-93,249084","N"
4433284,"1713 Blair Ave","St. Paul","MN",55104,169900,4,2,"Hamline-Midway",1385,4356,1900,1,"Garage",50,,"N","Keller Williams Classic Realty","44,961342","-93,172729","N"
4395390,"1713 Summit Ave","St. Paul","MN",55105,1195000,5,"3,25","Merriam Park/Lexington-Hamline",6247,18295,1908,3,"Garage",137,,"N","Keller Williams Integrity Rlty","44,942043","-93,172813","N"
4343266,"1715 E Maryland Ave E","St. Paul","MN",55106,99900,3,1,,1241,5662,1917,1,"Garage",137,,"N","Kay Ireland, Inc",,,"N"
4436584,"1721 6th St E","St. Paul","MN",55106,129900,3,1,"Battle Creek-Highwood",1408,7405,1941,2,"Garage",30,,"N","High Pointe Realty, Inc.","44,960636","-93,027626","N"
4073517,"1721 Lagoon Ave","Minneapolis","MN",55408,1100000,4,"1,5","East Isles",1334,5662,1900,1,"Garage",138,,"N","Keller Williams Classic Realty NW","44,949028","-93,304314","N"
4439670,"1722 Blair Ave","St. Paul","MN",55104,299900,3,2,"Hamline-Midway",1644,4356,1898,2,"Garage",10,10/5/2013,"Y","Coldwell Banker Burnet","44,960831","-93,173164","N"
4428237,"1725 James Ave","St. Paul","MN",55105,259900,3,"1,75","Macalester-Groveland",1692,5227,1919,2,"Garage",76,,"N","Edina Realty, Inc.","44,928185","-93,173241","N"
4438478,"1728 Leone Ave","St. Paul","MN",55106,189900,4,2,"Battle Creek-Highwood",2230,11761,1964,2,"Garage",15,,"N","RE/MAX Advantage Plus","44,947262","-93,027611","N"
4439595,"1734 Bush Ave","St. Paul","MN",55106,99000,3,1,"Greater East Side",949,10018,1908,1,"Garage",11,,"N","Greenlaw Realty","44,964676","-93,027138","N"
4432941,"1735 Leone Ave","St. Paul","MN",55106,132900,3,"1,75","Battle Creek-Highwood",1528,,1965,1,"Garage",52,,"N","Talbot Realty","44,947891","-93,027344","N"
4406207,"1735 Reaney Ave","St. Paul","MN",55106,159900,3,"1,5","Greater East Side",649,,1923,1,"Garage",137,27/6/2011,"Y","DeLisle Company, Inc.","44,964283","-93,027061","N"
4440791,"1739 Wordsworth Ave","St. Paul","MN",55116,145000,3,"1,25","Highland",1580,6534,1908,0,"No Garage",6,,"N","Weichert, Realtors-Northstar A","44,901024","-93,173897","N"
4410942,"174 Congress St W","St. Paul","MN",55107,259900,4,"1,75","West Side",2758,6534,1879,2,"Garage",119,,"N","Lentsch Company","44,931992","-93,09288","N"
4416440,"174 George St W","St. Paul","MN",55107,169900,3,"1,5","West Side",1503,9147,1900,2,"Garage",117,19/2/2010,"Y","Keller Williams Integrity RE","44,929302","-93,092972","N"
4414708,"1746 Burns Ave","St. Paul","MN",55106,157000,4,"1,5","Battle Creek-Highwood",1702,9626,1907,2,"Garage",119,14/3/2011,"Y","Edina Realty, Inc.","44,948441","-93,026619","N"
4438673,"1751 6th St E","St. Paul","MN",55106,162990,4,"1,75","Battle Creek-Highwood",2102,6098,1917,2,"Garage",15,12/2/2010,"Y","RE/MAX Results","44,960636","-93,026497","N"
4391715,"1761 Maryland Ave E","St. Paul","MN",55106,70000,2,1,"Greater East Side",1000,7405,1940,1,"Garage",137,5/1/2010,"Y","Edina Realty, Inc.","44,977821","-93,026115","Y"
4431781,"1765 Ross Ave","St. Paul","MN",55106,117500,3,1,"Greater East Side",1176,4791,1957,1,"Garage",57,,"N","RE/MAX Results","44,96608","-93,02597","N"
4342833,"1767 Thomas Ave","St. Paul","MN",55104,165000,3,"1,75","Hamline-Midway",1246,4791,1955,1,"Garage",137,14/12/2007,"Y","Home Avenue - FSBO","44,959534","-93,175064","N"
4418228,"1768 Wordsworth Ave","St. Paul","MN",55116,104500,2,1,"Highland",702,6098,1909,1,"Garage",111,,"N","RE/MAX Results","44,900501","-93,175255","N"
4427196,"1774 Van Buren Ave","St. Paul","MN",55104,125000,3,1,"Hamline-Midway",1240,5227,1948,1,"Garage",77,,"N","Edina Realty, Inc.","44,961704","-93,175385","N"
4418985,"179 Urban Pl","St. Paul","MN",55106,69000,1,1,"Dayton's Bluff",710,,1885,0,"No Garage",110,,"N","Coldwell Banker Burnet","44,949211","-93,06321","N"
4437522,"1793 Arlington Ave E","St. Paul","MN",55119,98850,2,1,"Greater East Side",730,4356,1922,1,"Garage",20,2/5/2013,"Y","Keller Williams Integrity RE","44,984989","-93,024475","N"
4428731,"1793 Morgan Ave","St. Paul","MN",55116,199786,3,2,"Highland",1403,3484,1983,2,"Garage",75,,"N","RE/MAX Results","44,905117","-93,175972","N"
4436904,"1799 Ames Ave","St. Paul","MN",55105,140000,3,2,"Greater East Side",1650,7405,1917,2,"Garage",26,8/8/2013,"Y","Aden Realty, LLC","44,972363","-93,024307","N"
4391657,"1800 3rd St E","St. Paul","MN",55119,169900,3,"1,5","Battle Creek-Highwood",1829,,1950,2,"Garage",137,,"N","Realty Executives Associates","44,956337","-93,024239","N"
4371163,"1801 Newton Ave N","Minneapolis","MN",55411,28250,3,1,"Willard - Hay",1597,6534,1914,3,"No Garage",137,,"N","Keller Williams Preferred Rlty","44,997574","-93,306061","Y"
4428053,"1803 Bush Ave E","St. Paul","MN",55119,72900,3,1,"Greater East Side",1177,4791,1939,2,"Garage",77,,"N","The Realty House","44,965145","-93,0242","N"
4440358,"1804 Yorkshire Ave","St. Paul","MN",55116,409900,3,"2,25","Highland",2218,10454,1954,2,"Garage",7,,"N","RE/MAX Results","44,911331","-93,176208","N"
4417612,"1806 Mississippi River Blvd S #2","St. Paul","MN",55116,750000,4,"3,25","Highland",3460,4791,2003,2,"Garage",113,,"N","Cardinal Realty Co.","44,897522","-93,183685","N"
4429176,"1810 Oliver Ave N","Minneapolis","MN",55411,129500,3,"1,75","Willard - Hay",1533,4791,1917,2,"Garage",72,,"N","Edina Realty, Inc.","44,997787","-93,306602","N"
4436379,"1818 44th Ave N","Minneapolis","MN",55412,84900,2,1,"Webber - Camden",940,6534,1926,1,"Garage",33,,"N","Keller Williams Classic Realty NW","45,035744","-93,303688","Y"
4427450,"1818 Case Ave E","St. Paul","MN",55119,39353,1,"1,5","Greater East Side",972,3920,1915,3,"Garage",77,,"N","Coldwell Banker Burnet","44,970081","-93,023712","Y"
4378921,"182 Acker St E","St. Paul","MN",55117,99900,2,1,"North End/South Como",1218,7405,1890,2,"Garage",137,,"N","Exit Realty Nexus","44,964069","-93,092842","N"
4412705,"1822 Fairmount Ave","St. Paul","MN",55105,384900,4,2,"Macalester-Groveland",2468,6098,1926,2,"Garage",119,,"N","Coldwell Banker Burnet","44,936756","-93,177429","N"
